2016-04-22,96.169998,96.239998,93.760002,94.790001,3788300,94.790001
2016-04-21,96.209999,97.139999,95.760002,96.370003,2066900,96.370003
2016-04-20,97.00,97.00,95.760002,96.330002,2711100,96.330002
2016-04-19,97.00,97.690002,95.129997,96.519997,2507100,96.519997
2016-04-18,94.75,96.580002,94.589996,96.550003,2174900,96.550003
2016-04-15,94.660004,95.220001,94.160004,95.160004,2187400,95.160004
2016-04-14,94.339996,94.709999,94.010002,94.440002,1764000,94.440002
2016-04-13,93.82,94.599998,93.690002,94.529999,2055000,94.529999
2016-04-12,93.18,93.669998,92.220001,93.419998,2079000,93.419998
2016-04-11,94.43,94.809998,92.839996,92.949997,2165100,92.949997
2016-04-08,94.480003,94.50,93.389999,94.07,2063100,94.07
2016-04-07,94.720001,94.889999,93.190002,93.779999,2370500,93.779999
2016-04-06,94.07,95.489998,93.970001,95.400002,2705700,95.400002
2016-04-05,93.32,94.769997,93.220001,94.169998,2472600,94.169998
2016-04-04,95.419998,96.279999,94.230003,94.50,2398300,94.50
2016-04-01,93.330002,95.470001,92.769997,95.160004,3981300,95.160004
2016-03-31,93.760002,94.580002,93.230003,93.800003,6561400,93.800003
2016-03-30,93.629997,94.480003,92.980003,93.779999,6797200,93.779999
2016-03-29,91.790001,93.440002,91.760002,93.220001,4248600,93.220001
2016-03-28,92.68,92.830002,91.900002,92.400002,2283000,92.400002
2016-03-24,91.50,92.739998,91.25,92.519997,3266800,92.519997
2016-03-23,92.620003,92.940002,91.93,92.160004,2767600,92.160004
2016-03-22,92.059998,93.419998,92.050003,92.559998,4475800,92.559998
2016-03-21,92.690002,93.269997,91.330002,92.50,4657300,92.50
2016-03-18,98.00,98.00,93.110001,93.419998,12530100,93.419998
2016-03-17,88.660004,90.209999,87.25,89.959999,6914600,89.959999
2016-03-16,86.699997,88.480003,86.400002,88.169998,3383000,88.169998
2016-03-15,86.400002,87.190002,86.220001,86.830002,2909600,86.830002
2016-03-14,86.110001,87.75,85.839996,87.010002,3754500,87.010002
2016-03-11,85.199997,86.230003,84.629997,86.00,3330400,86.00
2016-03-10,85.059998,86.519997,83.589996,84.849998,2969700,84.849998
2016-03-09,84.879997,85.290001,83.25,85.269997,2491500,85.269997
2016-03-08,84.25,85.949997,83.169998,84.349998,3245700,84.349998
2016-03-07,85.580002,85.959999,84.050003,85.110001,3121300,85.110001
2016-03-04,87.93,87.940002,85.580002,86.18,3002500,86.18
2016-03-03,88.50,88.50,85.849998,87.209999,3082100,87.209999
2016-03-02,88.120003,88.550003,87.260002,88.389999,2863500,88.389999
2016-03-01,85.919998,88.400002,84.589996,88.370003,3603900,88.370003
2016-02-29,86.010002,86.190002,85.089996,85.150002,3156400,85.150002
2016-02-26,87.110001,87.480003,84.099998,86.599998,3723200,86.599998
2016-02-25,84.760002,86.720001,84.150002,86.68,3284000,86.68
2016-02-24,82.220001,83.529999,80.93,83.419998,2667300,83.419998
2016-02-23,83.410004,84.489998,82.860001,83.07,2958400,83.07
2016-02-22,82.089996,84.160004,82.050003,83.800003,3615500,83.800003
2016-02-19,80.32,80.940002,79.510002,80.870003,3928900,80.870003
2016-02-18,82.300003,82.82,80.139999,80.529999,3560300,80.529999
2016-02-17,79.400002,82.07,78.540001,81.849998,4474200,81.849998
2016-02-16,77.129997,79.199997,77.129997,78.879997,4736400,78.879997
2016-02-12,75.989998,77.360001,75.400002,76.669998,4368700,76.669998
2016-02-11,74.040001,75.529999,73.580002,74.940002,4984700,74.940002
2016-02-10,74.989998,77.610001,73.900002,75.529999,6465300,75.529999
2016-02-09,74.760002,77.190002,73.040001,73.849998,6697400,73.849998
2016-02-08,77.400002,78.330002,71.269997,74.940002,12910000,74.940002
2016-02-05,85.50,85.50,77.830002,79.199997,10644200,79.199997
2016-02-04,87.82,87.970001,85.779999,86.360001,3417400,86.360001
2016-02-03,88.910004,89.25,86.669998,87.989998,3185700,87.989998
2016-02-02,88.709999,89.019997,87.639999,87.949997,3070900,87.949997
2016-02-01,88.160004,90.239998,87.900002,89.610001,2893100,89.610001
2016-01-29,85.550003,89.129997,85.120003,89.129997,4679500,89.129997
2016-01-28,85.540001,85.739998,82.699997,84.519997,5315500,84.519997
2016-01-27,87.269997,87.830002,84.510002,84.849998,3070600,84.849998
2016-01-26,87.260002,87.580002,85.470001,86.889999,2745700,86.889999
2016-01-25,88.389999,89.260002,86.629997,86.769997,3945000,86.769997
2016-01-22,89.550003,89.93,88.480003,89.629997,5390100,89.629997
2016-01-21,88.639999,89.93,87.139999,88.00,4298700,88.00
2016-01-20,87.690002,88.760002,84.669998,87.940002,3667200,87.940002
2016-01-19,90.290001,91.400002,88.370003,89.18,3680600,89.18
2016-01-15,86.839996,89.349998,86.82,89.169998,3937500,89.169998
2016-01-14,88.919998,90.300003,87.32,89.800003,4087500,89.800003
2016-01-13,90.589996,91.440002,87.989998,88.300003,3409100,88.300003
2016-01-12,89.889999,91.029999,88.410004,89.82,2370500,89.82
2016-01-11,88.07,89.800003,87.839996,89.379997,2362200,89.379997
2016-01-08,89.68,89.989998,87.629997,87.849998,2263400,87.849998
2016-01-07,89.400002,91.400002,88.709999,89.110001,2717800,89.110001
2016-01-06,91.099998,91.50,90.239998,91.019997,1674000,91.019997
2016-01-05,92.010002,92.849998,91.410004,92.339996,1821300,92.339996
2016-01-04,91.769997,92.00,90.540001,91.970001,2993800,91.970001
2015-12-31,95.07,95.209999,93.879997,93.940002,1454000,93.940002
2015-12-30,95.190002,96.019997,95.00,95.279999,1153600,95.279999
2015-12-29,94.599998,95.900002,94.599998,95.330002,1124900,95.330002
2015-12-28,93.790001,94.300003,93.230003,94.199997,1027000,94.199997
2015-12-24,94.449997,95.190002,94.029999,94.300003,602500,94.300003
2015-12-23,94.419998,94.989998,93.529999,94.699997,1526500,94.699997
2015-12-22,91.940002,93.949997,91.629997,93.82,1873600,93.82
2015-12-21,92.160004,92.690002,90.809998,91.620003,2663600,91.620003
2015-12-18,93.730003,93.919998,91.300003,91.309998,5314200,91.309998
2015-12-17,95.699997,96.419998,94.190002,94.199997,3069700,94.199997
2015-12-16,94.410004,95.660004,93.610001,95.559998,2613900,95.559998
2015-12-15,93.980003,95.790001,93.720001,94.019997,4083100,94.019997
2015-12-14,91.709999,93.309998,91.019997,93.260002,3784100,93.260002
2015-12-11,92.510002,93.650002,90.120003,91.419998,8315000,91.419998
2015-12-10,90.410004,90.43,88.510002,88.959999,4751900,88.959999
2015-12-09,91.040001,91.790001,88.949997,89.559998,3333600,89.559998
2015-12-08,89.220001,92.089996,88.959999,91.720001,3372900,91.720001
2015-12-07,92.559998,92.879997,89.220001,89.599998,3958700,89.599998
2015-12-04,90.129997,92.82,90.129997,92.580002,2980800,92.580002
2015-12-03,91.970001,92.760002,89.730003,89.910004,2424500,89.910004
2015-12-02,92.519997,92.849998,91.68,92.019997,1904500,92.019997
2015-12-01,92.010002,92.580002,91.099998,92.550003,1545100,92.550003
2015-11-30,92.410004,92.660004,91.129997,91.459999,2380200,91.459999
2015-11-27,91.860001,92.57,91.769997,92.169998,633000,92.169998
2015-11-25,92.300003,92.50,91.699997,91.769997,1117800,91.769997
2015-11-24,91.139999,92.220001,90.089996,92.00,2046200,92.00
2015-11-23,91.82,92.370003,91.269997,91.959999,1570400,91.959999
2015-11-20,92.330002,92.50,91.220001,91.809998,2134500,91.809998
2015-11-19,91.519997,92.129997,91.279999,91.760002,2414400,91.760002
2015-11-18,90.309998,91.389999,89.470001,91.269997,1453600,91.269997
2015-11-17,89.959999,91.290001,89.870003,90.290001,1736500,90.290001
2015-11-16,89.660004,89.800003,88.00,89.769997,2198500,89.769997
2015-11-13,90.949997,90.949997,88.800003,89.019997,1831400,89.019997
2015-11-12,91.080002,91.879997,90.739998,90.839996,2458800,90.839996
2015-11-11,90.68,91.470001,90.25,91.209999,2361500,91.209999
2015-11-10,89.559998,90.309998,88.989998,90.279999,1943600,90.279999
2015-11-09,90.239998,90.489998,88.989998,89.800003,1705200,89.800003
2015-11-06,90.07,90.790001,88.970001,90.690002,2004200,90.690002
2015-11-05,91.50,91.870003,89.790001,90.550003,1835600,90.550003
2015-11-04,90.339996,91.339996,90.209999,91.010002,1873700,91.010002
2015-11-03,89.589996,90.739998,88.919998,90.360001,2102200,90.360001
2015-11-02,89.029999,90.550003,88.470001,89.910004,2904700,89.910004
2015-10-30,87.989998,89.489998,87.900002,88.660004,2131600,88.660004
2015-10-29,88.260002,88.50,87.510002,88.120003,1623400,88.120003
2015-10-28,88.440002,88.830002,87.580002,88.50,3206700,88.50
2015-10-27,88.650002,88.849998,87.809998,88.050003,2593600,88.050003
2015-10-26,87.910004,89.699997,87.610001,88.839996,2375700,88.839996
2015-10-23,89.00,89.440002,87.440002,87.860001,6744100,87.860001
2015-10-22,86.559998,88.830002,86.559998,88.459999,3547100,88.459999
2015-10-21,87.220001,87.57,85.870003,86.129997,2883000,86.129997
2015-10-20,88.150002,88.650002,86.419998,86.839996,2694200,86.839996
2015-10-19,88.150002,88.489998,87.029999,88.400002,3353900,88.400002
2015-10-16,87.169998,89.040001,86.18,88.669998,5322700,88.669998
2015-10-15,84.190002,86.860001,84.089996,86.769997,4381900,86.769997
